timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1679593882224,12, /api/v1/content/boxes/headerMessage/ ,404,,Thread Group 1-1,text,true,,522,363,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,12,0,0
1679593882324,39, /api/v1/products/ ,200,,Thread Group 1-1,text,true,,2680,386,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15&category=50,36,0,0
1679593882386,99, /api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en ,200,,Thread Group 1-1,,true,,533,436,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,99,0,0
1679593882560,64, /api/v1/category/?count=20&page=0&store=DEFAULT&lang=en ,200,,Thread Group 1-1,,true,,533,431,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,64,0,0
1679593882685,40, /api/v1/store/DEFAULT ,200,,Thread Group 1-1,,true,,533,397,5,5,http://localhost:8080/api/v1/store/DEFAULT,40,0,0
1679593882751,6, /api/v1/content/pages/ ,200,,Thread Group 1-1,text,true,,511,379,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,6,0,0
1679593882844,6, /api/v1/store/DEFAULT ,200,,Thread Group 1-1,text,true,,1163,340,5,5,http://localhost:8080/api/v1/store/DEFAULT,5,0,0
1679593882939,19, /api/v1/category/ ,200,,Thread Group 1-1,text,true,,1531,374,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,12,0,0
1679593883005,38,S01_T02_OpenTablesTab-12,200,,Thread Group 1-1,,true,,533,414,5,5,http://localhost:8080/api/v1/product/1/price/,38,0,0
1679593883050,61,S01_T02_OpenTablesTab-13,200,,Thread Group 1-1,,true,,533,417,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,61,0,0
1679593883167,16,S01_T02_OpenTablesTab-14,200,,Thread Group 1-1,text,true,,765,360,5,5,http://localhost:8080/api/v1/category/50?store=DEFAULT&lang=en,16,0,0
1679593883213,18,S01_T02_OpenTablesTab-15,200,,Thread Group 1-1,text,true,,531,410,5,5,http://localhost:8080/api/v1/product/1/price/,14,0,0
1679593883323,36,S01_T02_OpenTablesTab-16,200,,Thread Group 1-1,,true,,533,432,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,36,0,0
1679593883388,7,S01_T02_OpenTablesTab-17,200,,Thread Group 1-1,text,true,,642,375,5,5,http://localhost:8080/api/v1/category/50/manufacturers/?store=DEFAULT&lang=en,7,0,0
1679593883455,33,S01_T02_OpenTablesTab-18,200,,Thread Group 1-1,,true,,533,427,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,33,0,0
1679593883518,9,S01_T02_OpenTablesTab-19,404,,Thread Group 1-1,text,true,,641,370,5,5,http://localhost:8080/api/v1/category/50/variants/?store=DEFAULT&lang=en,9,0,0
1679593882521,385,S01_T03_ClickOnTable,200,"Number of samples in transaction : 16, number of failing samples : 0",Thread Group 1-3,,true,,12011,6251,5,5,null,0,874,0
1679593882553,25,S01_T03_ClickOnTable-00,200,,Thread Group 1-3,,true,,533,397,5,5,http://localhost:8080/actuator/health/ping,25,0,0
1679593882582,9,S01_T03_ClickOnTable-01,200,,Thread Group 1-3,text,true,,450,340,5,5,http://localhost:8080/actuator/health/ping,9,0,0
1679593882663,43,S01_T03_ClickOnTable-02,200,,Thread Group 1-3,,true,,533,420,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,43,0,0
1679593882712,47,S01_T03_ClickOnTable-03,200,,Thread Group 1-3,,true,,533,416,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,47,0,0
1679593882818,37,S01_T03_ClickOnTable-04,200,,Thread Group 1-3,,true,,533,416,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,37,0,0
1679593882921,22,S01_T03_ClickOnTable-05,404,,Thread Group 1-3,text,true,,522,363,5,5,http://localhost:8080/api/v1/content/boxes/headerMessage/?lang=en,14,0,0
1679593882944,41,S01_T03_ClickOnTable-06,200,,Thread Group 1-3,text,true,,2602,359,5,5,http://localhost:8080/api/v1/products/1?lang=en&store=DEFAULT,41,0,0
1679593883060,11,S01_T03_ClickOnTable-07,200,,Thread Group 1-3,text,true,,437,359,5,5,http://localhost:8080/api/v1/products/1/reviews?store=DEFAULT,11,0,0
1679593883128,32,S01_T03_ClickOnTable-08,200,,Thread Group 1-3,,true,,533,397,5,5,http://localhost:8080/api/v1/store/DEFAULT,32,0,0
1679593883260,30,S01_T03_ClickOnTable-09,200,,Thread Group 1-3,,true,,533,436,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=DEFAULT&lang=en,30,0,0
1679593883388,28,S01_T03_ClickOnTable-10,200,,Thread Group 1-3,,true,,533,431,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=DEFAULT&lang=en,28,0,0
